x:image,y:label,y'__0,y'__1,y'__2,y'__3,y'__4,y'__5,y'__6,y'__7,y'__8,y'__9,y'__10,y'__11,y'__12,y'__13,y'__14,y'__15,y'__16,y'__17,y'__18,y'__19,y'__20,y'__21,y'__22,y'__23
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Bottom_R0\PICT375.png,4,1.6900707e-07,1.5845334e-08,2.2940023e-09,2.0008063e-06,0.98511755,0.0013370505,0.0023737866,6.694369e-05,3.0175841e-05,1.4908586e-06,2.6119137e-06,0.008470571,0.001028924,3.2465082e-06,1.0790436e-09,1.7159907e-06,0.0015401102,1.6765067e-06,1.02363586e-07,2.1655684e-05,9.463505e-09,3.887483e-09,3.6278391e-10,3.2883342e-08
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Front_R2\PICT667.png,10,0.00026511197,8.286309e-06,0.00745352,2.1650777e-09,0.01219882,0.02955808,0.08171773,0.009486463,0.0044344394,1.722827e-05,0.84094316,3.0293006e-07,4.425712e-06,2.8930503e-05,0.00010145693,0.0062866705,1.0457868e-05,0.0067692352,0.00016269398,0.00026655194,0.0002713725,1.9247045e-06,1.298941e-05,8.027154e-08
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Left_R1\PICT305.png,13,0.0014282238,4.9812075e-05,0.0014472286,3.01171e-05,1.3697576e-05,3.809419e-06,4.522794e-05,7.3172205e-06,4.182328e-06,2.595307e-06,0.00016035447,7.1621514e-07,2.9208943e-06,0.91466534,4.67194e-06,0.00036580433,6.2929044e-05,0.035459656,7.1463464e-06,0.00024912215,0.0313425,0.013406535,0.0003489574,0.00089113734
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Top_R1\PICT179.png,21,2.4091887e-07,0.0003249252,2.8118993e-06,9.884806e-07,2.7431647e-06,4.39459e-06,3.2203873e-09,7.999568e-08,2.9084742e-12,3.357619e-06,1.1287468e-06,4.0338837e-06,3.4455607e-07,5.5961442e-05,1.2020089e-06,5.1244884e-09,2.1151392e-08,0.00043590236,8.0033005e-06,4.804027e-07,5.0205126e-06,0.999146,1.1929551e-08,2.379433e-06
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Front_R0\PICT682.png,8,0.0056139925,1.0993995e-05,0.00013422454,0.00023426526,0.00021407087,5.378629e-05,0.0012057638,0.0001637514,0.9223016,1.8351025e-06,0.056173798,0.008122065,0.0002197384,6.144356e-05,0.00025747955,0.0004419922,0.00023876458,4.156389e-07,0.0009557599,0.0033464036,0.00013250575,1.0665907e-06,2.9533721e-06,0.00011104304
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Front_R0\PICT665.png,8,0.00012729749,0.00067149714,2.796835e-05,8.752404e-06,0.048267223,0.006909843,0.002511215,0.12751909,0.77494365,0.012611393,0.0053301747,0.000703829,0.0032619438,0.00267117,0.00012947834,0.00037865885,0.00114928,0.0012978995,0.010665566,1.3222253e-05,0.000775875,2.4653118e-05,1.2916391e-07,1.13864736e-07
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Left_R2\PICT250.png,14,2.8935665e-06,0.00045203103,0.012138899,0.00011308883,5.607894e-07,3.875454e-05,8.1955855e-05,1.0558125e-07,9.689863e-08,6.928583e-09,5.485385e-07,4.0164094e-05,1.7420351e-06,1.2759078e-05,0.98493457,1.3038198e-06,9.057114e-08,4.2039957e-08,0.0018121273,7.7600904e-05,2.0739832e-09,1.0419374e-06,0.00028792667,1.6183104e-06
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Back_R3\PICT529.png,3,2.553041e-05,0.0067143184,3.9824323e-07,0.9904702,1.2312985e-13,5.7502164e-13,1.1406573e-11,2.6124278e-09,4.4918682e-12,1.3818438e-08,7.699649e-16,1.3028723e-08,0.0013812847,1.0356943e-07,1.972423e-09,3.0400799e-05,0.0011207955,2.3694213e-07,2.8165466e-09,5.7573504e-07,2.8273967e-06,7.609888e-12,6.4975185e-13,0.0002533911
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Back_R1\PICT549.png,1,1.0102926e-05,0.9976035,0.0014457516,0.00021916852,2.2295754e-15,6.445007e-12,1.11306316e-13,3.4969752e-14,2.0232716e-15,3.2679543e-11,1.2796566e-11,4.7548414e-09,3.8290047e-09,6.284321e-07,3.0208153e-06,1.926249e-08,1.1691699e-11,1.2456312e-08,3.5219688e-05,1.9574948e-07,9.888775e-05,0.0005559191,2.7617294e-05,8.466823e-09
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Right_R1\PICT060.png,17,0.0009464896,3.9130387e-05,3.2927733e-06,4.714787e-06,0.04741272,0.011218289,0.2381141,0.1231199,0.16816258,0.030448386,0.0008932643,0.00055278133,0.0126538435,0.012686241,0.0014082125,8.088566e-05,0.008879222,0.33007234,0.006195094,0.00086638925,0.006210773,2.5225547e-05,1.827234e-07,5.9366203e-06
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Left_R1\PICT288.png,13,3.738525e-05,0.00011127271,1.1276358e-06,2.7198374e-05,0.004059404,1.5283204e-07,5.0772005e-06,5.304958e-07,3.3328736e-06,1.6153977e-06,6.019586e-06,4.4501805e-05,6.13967e-06,0.995346,3.1755633e-05,9.331946e-06,5.244694e-07,9.828842e-05,0.0001414692,6.185688e-06,1.3747312e-05,3.9917188e-05,8.534337e-06,6.1878154e-07
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Top_R0\PICT192.png,20,2.9366179e-06,3.3825063e-06,1.0239897e-05,8.050569e-09,5.83737e-05,1.7034648e-05,3.5338426e-06,8.246166e-06,0.00016423006,1.7147846e-07,2.4630881e-05,9.220469e-09,6.243712e-06,1.3393499e-06,3.6209705e-11,1.8333272e-07,0.00019156178,5.855982e-05,8.320322e-07,4.072413e-09,0.9994362,1.230055e-05,4.4002055e-09,3.416593e-08
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Top_R2\PICT150.png,22,0.0014773295,0.0046299086,0.0065037287,0.010577152,0.00085816265,0.00081111444,0.0031436316,0.00020058738,0.0010597986,0.0026261054,0.00018403669,0.06441706,0.000446811,0.013547879,0.0067078914,0.008378509,0.0051023625,0.0004684757,0.0012506995,0.10787746,0.00018127213,0.01198266,0.74233705,0.00523036
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Front_R1\PICT699.png,9,1.4093814e-05,0.00010820277,5.6996606e-07,6.8975673e-06,0.00015861682,0.018349502,0.00021600687,4.741178e-05,0.00019016491,0.97925305,2.4592625e-06,0.0005948265,5.2847067e-06,5.856031e-05,2.8447053e-05,1.1744218e-05,8.9418136e-05,0.0008199435,1.5340254e-05,9.12349e-07,6.267096e-06,1.7588764e-05,1.7258478e-06,2.7549581e-06
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Right_R0\PICT095.png,16,0.0003100006,0.00017719959,2.260674e-05,0.014270579,0.0004624803,0.00011890356,0.0016331882,0.00027837345,0.005828932,0.004285079,1.9823412e-06,0.0392824,0.03589341,0.0046323356,2.890167e-05,0.0001368979,0.8818031,0.00016752938,9.497967e-06,5.076989e-05,0.006312227,7.313032e-05,5.14331e-05,0.004169011
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Left_R0\PICT243.png,12,3.494822e-05,0.00088544236,3.2075433e-05,0.0067204176,8.928104e-05,1.6197394e-07,7.128318e-08,3.603551e-06,6.809521e-08,3.114754e-05,7.9904055e-08,2.178052e-05,0.45928985,0.00023363363,1.0818971e-07,0.00068989926,0.4760589,0.03495586,4.0353145e-05,4.8176275e-07,0.017299052,0.0036105448,2.1288766e-08,2.2044962e-06
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Top_R0\PICT212.png,20,1.3852473e-05,5.3145523e-05,0.00015875282,0.01869933,2.2913913e-07,8.038222e-07,2.4486091e-08,0.00032427855,1.8449882e-09,2.4832088e-06,2.693393e-08,2.5787965e-06,0.02579157,9.626421e-09,5.9138266e-08,0.031676155,0.012707599,1.7181708e-07,5.4318136e-08,0.00015563492,0.9103725,3.1295062e-07,8.30556e-08,4.0350784e-05
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Bottom_R0\PICT425.png,4,3.3216114e-07,9.724438e-05,1.7332883e-05,0.00017654688,0.81973237,0.09626748,0.049689557,0.010484446,2.035245e-05,0.013629964,1.9691819e-05,0.00737523,0.00017170687,3.5554523e-05,5.1151957e-05,0.00034884183,0.00047193075,0.00070411153,0.00040490835,0.00019306461,1.4443875e-05,8.971225e-05,1.3857011e-09,4.0086898e-06
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Top_R1\PICT202.png,21,0.005099501,3.5973586e-05,6.301455e-06,0.00019651244,6.0864377e-06,1.1968658e-07,3.4880063e-07,7.702439e-09,7.874257e-10,5.7840566e-08,6.488168e-06,5.6931667e-06,0.020861614,0.0687602,2.6031395e-07,2.224501e-07,9.0241236e-05,0.13581243,1.1959787e-06,5.0990407e-06,6.9554226e-05,0.7690257,1.0286475e-05,6.132022e-06
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Back_R0\PICT552.png,0,0.92507255,0.026057228,0.00046616996,0.013407405,1.365742e-09,4.7176787e-15,4.2509837e-12,2.920497e-12,2.5535149e-08,1.5246672e-10,1.0483048e-07,4.1389335e-08,3.732049e-05,6.669595e-05,1.084137e-06,9.9993315e-08,3.924625e-06,2.1381484e-05,7.4291365e-06,8.207047e-08,0.033191778,0.0010863265,2.382536e-08,0.0005804022
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Left_R1\PICT283.png,13,0.0003629401,0.00015411814,2.3947969e-06,6.904784e-06,0.000119069206,1.1857394e-05,3.2310493e-07,9.1842014e-07,1.3078327e-06,1.7296286e-06,4.329146e-09,5.6463307e-07,0.00016542478,0.9985353,1.3063538e-05,1.2432097e-05,1.2862852e-06,0.00055036723,3.3397828e-06,2.270959e-05,3.071746e-05,2.4525093e-06,7.371371e-07,1.3100784e-08
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Back_R3\PICT575.png,3,0.0009832807,0.021921698,0.0012176412,0.9670921,4.5425804e-08,4.328711e-08,7.157686e-07,4.0467444e-06,3.2104976e-09,1.207477e-07,1.5339773e-06,0.0008018327,0.00024475,2.2046465e-06,9.359369e-09,1.0402604e-05,1.3406404e-05,3.0460149e-06,1.0387654e-05,0.0003566725,0.00016437976,0.000105159605,3.0638596e-08,0.0070668054
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Front_R1\PICT708.png,9,2.2358429e-06,0.00013524573,7.461966e-07,2.2215819e-07,0.00028067618,0.0010287226,0.0015479074,5.5564957e-05,7.3372503e-06,0.996635,4.277923e-08,0.00012628766,1.4721e-07,0.0001086127,2.6474197e-06,1.7541174e-07,4.324558e-06,4.5205194e-05,1.0280405e-05,2.198362e-06,3.867451e-08,6.1936635e-06,3.2458698e-07,2.3047754e-08
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Front_R0\PICT627.png,8,0.0009416322,0.00030232125,0.0005908247,0.0006656845,0.00029907734,1.3779642e-05,0.0028472114,1.960749e-05,0.98278135,7.47359e-05,0.007004955,9.931022e-06,0.0002789939,7.668162e-05,3.5800774e-06,9.541353e-05,0.002841946,1.26486975e-05,0.00016090358,0.00021618002,0.00074218964,6.085696e-06,6.2038853e-06,8.0264945e-06
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Back_R3\PICT490.png,3,7.368813e-05,0.031676468,0.00017778964,0.9154402,0.00050879834,6.489356e-05,2.2092214e-05,0.00078359374,7.3800685e-08,0.00018712772,8.644223e-07,0.049473163,0.001168136,1.1820841e-06,5.4534235e-07,2.1848632e-06,2.3311119e-05,1.624515e-06,0.000118978176,0.00022689233,6.016892e-06,2.5896252e-06,1.1570612e-08,3.9674123e-05
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Left_R1\PICT254.png,13,0.0002686764,0.0012069962,0.00016890837,0.004426765,0.0015845267,0.0018602696,3.0589334e-05,0.010451366,1.8036351e-07,0.00032470093,1.078936e-06,0.018844018,0.00025240102,0.93038595,7.4295196e-05,0.0003169304,1.7838747e-06,0.021081839,2.0986081e-05,0.008144381,3.6673224e-05,0.0005107932,5.788613e-06,5.8657793e-08
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Left_R3\PICT256.png,15,1.3144627e-06,5.385037e-06,3.4492086e-06,1.1255006e-06,1.3298454e-06,1.3328254e-06,1.1871189e-05,8.301078e-06,4.6882062e-07,3.1259362e-05,2.3794985e-10,8.368621e-09,2.1160915e-06,7.784923e-06,1.6879015e-06,0.99760073,0.00014188542,0.00015664165,2.1813175e-08,0.0017738801,9.021827e-08,1.1785249e-08,1.825429e-08,0.0002493558
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Bottom_R1\PICT397.png,5,2.9184116e-06,5.1045066e-07,9.457877e-05,6.077879e-07,0.00029230243,0.9861573,0.0058375583,0.0012486357,0.00034747957,2.077615e-06,0.003693927,4.0894843e-06,4.132045e-05,0.0010818931,6.997284e-05,1.0621133e-05,9.611834e-06,0.00039684697,0.0006219876,7.8552104e-05,3.7205364e-06,1.9272035e-08,3.4766965e-06,1.3961041e-09
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Back_R0\PICT545.png,0,0.977702,0.0013628715,0.00023959126,0.0190873,9.193688e-12,4.2901145e-13,1.0409158e-10,2.3270923e-12,1.817451e-08,5.2878756e-12,4.2829964e-08,9.6942415e-08,1.2493309e-05,1.156108e-05,6.971508e-08,1.2306932e-10,2.3436061e-05,0.0005779766,9.626348e-07,1.7376292e-10,0.00089125894,2.7710641e-05,2.0964687e-06,6.0539864e-05
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Left_R2\PICT330.png,14,1.2489927e-05,0.0096431,0.0009956248,0.000660439,0.00016924879,0.0047205593,0.0009823503,0.00096669205,2.330899e-05,0.011713999,0.0014561606,0.00060984323,2.201985e-06,8.692246e-05,0.9538576,0.0024187018,0.00011983077,3.5208788e-05,0.0013936193,0.0033054498,3.8279163e-06,1.9888041e-06,0.00656395,0.00025691965
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Left_R1\PICT337.png,13,5.8128982e-05,1.6998976e-05,0.0002865846,1.6603484e-05,0.00027420363,0.007131179,0.0017077631,0.0019227236,0.001754877,0.00084366795,0.002928192,6.590842e-05,0.00011805391,0.88287115,0.0016336364,0.00020101995,0.0004036866,0.09654518,0.00030688447,8.1017264e-05,0.00019741106,0.00023420286,0.00038739297,1.3482765e-05
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Front_R0\PICT704.png,8,0.00051409943,7.2605053e-06,2.5525399e-06,8.128698e-06,0.0006597228,0.00013577772,2.8960487e-05,0.00010305702,0.9971698,3.0129453e-05,0.0004514901,3.1285756e-05,0.00012674415,7.681317e-07,1.0373354e-08,6.6178455e-07,0.000653918,2.4360686e-06,2.7285432e-06,5.8554923e-07,6.952814e-05,5.201093e-07,3.5074919e-09,6.3174454e-08
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Top_R3\PICT122.png,23,0.0008044173,0.00017742996,6.8371235e-05,4.8436064e-05,0.00060220965,4.856571e-05,0.00047152536,0.004615019,0.0078044995,0.0010066855,0.022613497,0.0020655296,0.00061977823,5.547016e-06,1.4259949e-05,0.0049362658,0.03616013,0.0004478457,0.0009862717,0.00082387374,0.23113215,8.214029e-05,2.5767878e-05,0.68443984
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Bottom_R0\PICT381.png,4,1.6178617e-06,1.3426494e-06,4.791578e-06,2.6097397e-05,0.9258899,0.015161925,0.0074771983,0.023212394,3.728979e-05,0.002352817,0.00014113045,0.024775699,4.763223e-05,4.105989e-06,5.2525185e-05,1.8221128e-05,0.0002351314,0.00020417158,1.1967303e-05,0.00034005515,3.0594324e-06,3.1542424e-07,3.896099e-07,3.2654164e-08
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Back_R3\PICT580.png,3,2.242246e-06,0.0001224143,8.92496e-07,0.9998734,4.0970405e-10,2.0021612e-10,1.3480734e-08,9.607029e-10,1.9142972e-11,9.1004376e-10,8.129084e-12,3.2693535e-08,7.29888e-09,1.300238e-12,3.575193e-10,2.0071491e-08,4.2954845e-08,1.9844206e-11,5.9422494e-09,2.3726987e-08,1.0862198e-06,9.6567365e-11,9.289986e-10,1.389548e-08
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Front_R0\PICT658.png,8,0.0070810234,0.006179502,0.005808975,0.0018131266,0.0064678467,0.010305635,0.030257216,0.0017026317,0.27163813,0.01708261,0.5533567,0.009996811,0.0040396736,0.005563973,0.002097346,0.009461956,0.041516025,0.0012098056,0.0012119109,0.008884203,0.0031415708,0.00085402734,0.00020777846,0.00012153738
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Top_R0\PICT228.png,20,4.087967e-05,3.894747e-07,4.4195117e-06,1.1700458e-08,5.3778294e-08,2.2391342e-11,7.320041e-07,5.20633e-08,1.3358458e-06,2.8053797e-09,1.4315816e-07,5.0283055e-12,3.5661678e-06,2.7798727e-08,1.5893436e-08,1.4479768e-06,7.019004e-06,5.943174e-06,3.3081633e-05,1.6280172e-09,0.9999006,1.4063004e-07,2.9166755e-10,1.1232242e-07
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Front_R2\PICT629.png,10,2.0755322e-05,1.3155608e-07,0.0018048899,2.622389e-06,2.6431091e-05,7.715859e-06,3.3971417e-05,3.4809225e-06,0.0007065092,2.652128e-07,0.9940528,2.8231393e-06,6.741139e-08,6.8482467e-07,7.910019e-05,0.0031031359,2.181272e-06,5.7502034e-06,2.5326968e-05,2.6603116e-06,2.1507813e-06,1.8064783e-06,0.00011328213,1.2849529e-06
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Bottom_R0\PICT422.png,4,1.0025745e-07,1.1777494e-06,3.468665e-07,2.3985656e-06,0.99934965,6.010447e-05,0.00042400882,5.757263e-06,2.518019e-07,0.0001344541,3.4244582e-08,3.6596018e-06,7.1303607e-06,1.8301044e-07,1.3170822e-08,1.72681e-06,5.6158833e-06,2.6064206e-06,2.011691e-07,4.219781e-07,3.3389604e-08,5.73517e-09,1.2103839e-10,6.446872e-09
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Left_R2\PICT249.png,14,8.994413e-06,0.0032473668,0.000764333,0.0015864663,6.718404e-08,0.00016570771,7.865833e-06,2.3958133e-08,4.2134054e-08,3.819719e-07,6.2446337e-09,1.1336979e-05,1.9026034e-05,2.9905987e-05,0.9732021,3.1353553e-05,0.0004564707,7.0570895e-06,0.017886091,0.00012440464,1.238214e-07,5.2700334e-06,0.0018429545,0.0006025712
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Right_R3\PICT088.png,19,0.0069279876,2.4709721e-05,0.00034536907,0.0011243164,0.00068725494,0.0017921092,0.0005359347,1.3467127e-05,0.013579932,0.0005091557,0.0027185958,0.010563678,0.41886798,0.016915519,0.0025039492,0.026190287,0.16484423,0.0003124929,0.0025602833,0.13525102,0.0038402898,0.01433362,0.1721269,0.003430975
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Front_R0\PICT676.png,8,0.0012954917,2.7960078e-07,3.6411373e-06,1.2087074e-05,1.3440043e-05,8.262142e-09,8.015851e-05,1.2261609e-07,0.98408324,2.3394415e-08,0.013289869,1.8614668e-05,3.1663544e-06,2.9488626e-06,1.0806863e-06,7.0415786e-06,2.4166045e-05,3.7154686e-09,2.403844e-06,0.00012898966,0.0010309946,1.1085535e-07,1.2915916e-06,8.1566776e-07
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Left_R0\PICT295.png,12,1.40468e-05,4.7666563e-06,6.760028e-07,0.00017665197,0.00012066671,2.3388056e-08,5.2744343e-07,1.3589227e-05,5.122845e-07,1.1759631e-07,4.1368388e-08,3.7362515e-05,0.99192727,3.4485001e-06,4.8603715e-07,6.6619614e-05,0.0037610033,3.7718883e-07,3.7037287e-06,3.2940827e-06,0.0037883816,5.85551e-06,1.3934189e-09,7.070652e-05
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Top_R1\PICT155.png,21,8.887007e-05,0.2995473,0.02626789,0.011671928,2.705438e-07,5.8055927e-10,3.3748708e-09,3.6336727e-09,2.122399e-09,1.7405263e-07,0.00016540372,4.0699942e-05,2.6678604e-06,0.00044748385,0.0006557831,1.5481597e-05,1.5658144e-07,9.878257e-06,0.004190505,1.4129446e-06,0.0016591995,0.65510565,0.00012785017,1.4933892e-06
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Top_R1\PICT182.png,21,2.4956043e-05,4.495019e-05,1.8483357e-05,8.987731e-06,3.718461e-05,6.4132985e-07,5.924005e-07,1.7923072e-07,5.988904e-09,3.4354933e-05,2.2582919e-05,3.820542e-05,4.6305293e-05,0.006816207,1.5197057e-06,7.2992117e-07,2.8595304e-07,0.00349986,2.1767171e-05,7.6662616e-07,3.430301e-05,0.9893378,8.92743e-06,2.9877447e-07
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Left_R2\PICT268.png,14,2.946998e-05,0.0002062012,3.7042544e-05,0.00010508131,5.079486e-07,0.00012226622,3.5123508e-06,0.00034574483,2.1285725e-05,1.0332907e-05,1.3686305e-07,8.116051e-05,2.2502839e-07,8.3061095e-05,0.99798214,2.1095178e-05,2.0532318e-05,0.0001090339,0.0006770692,0.00011618979,5.3919584e-06,1.1651324e-06,1.5990052e-05,5.483946e-06
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Back_R0\PICT556.png,0,0.7835396,0.06836616,0.019395,0.00078799156,4.955476e-08,2.3987948e-08,2.2030271e-07,1.6584913e-07,5.166722e-06,7.359939e-06,0.0001222548,3.223203e-06,0.00023890236,3.5137426e-05,7.659043e-05,0.0006308343,1.6617566e-06,0.0025823931,0.0028842394,3.71222e-06,0.11831563,0.0015668288,8.9897265e-05,0.0013468371
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Back_R0\PICT483.png,0,0.9856741,5.7352838e-05,0.013029547,0.0005794238,2.6588273e-07,2.1741397e-07,7.212562e-07,5.593606e-07,6.759546e-06,3.6691705e-09,1.9494999e-05,3.097384e-07,0.00011208684,4.57994e-08,1.670303e-09,1.4220579e-05,0.00015836729,6.402612e-08,5.2301264e-08,4.102735e-06,0.00033150648,4.727403e-07,9.867071e-06,4.258887e-07
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Bottom_R3\PICT377.png,7,4.8744777e-08,1.5972535e-06,3.965189e-05,7.996251e-06,0.058856864,0.00029354746,0.035246633,0.903873,8.775524e-06,0.00017237257,0.0009424242,0.000106366046,3.6562247e-07,2.3849786e-08,0.00013927814,2.1285465e-05,5.1741517e-05,7.364848e-06,0.00021420977,1.533579e-05,1.0014937e-06,1.4556207e-09,2.6395443e-07,6.6628814e-10
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Bottom_R0\PICT432.png,4,1.1432939e-07,3.959338e-06,3.648311e-07,9.520229e-06,0.9991918,1.0543065e-06,0.00012436647,1.5490149e-06,2.8394166e-07,0.00036136853,9.462809e-09,7.396279e-07,0.0001723254,1.6868549e-07,6.570509e-08,7.833723e-05,3.145974e-05,2.0482548e-05,5.3185016e-07,9.998922e-07,5.782966e-07,1.4638572e-08,4.6349834e-11,1.8815514e-09
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Left_R3\PICT243.png,15,0.00010689637,0.00015355468,0.0005763669,2.1201156e-06,6.5469216e-08,3.667641e-07,2.1038454e-06,0.000111039466,5.512761e-06,3.7562015e-06,2.3962494e-07,1.7509738e-08,5.4725613e-05,3.91525e-07,0.0005180297,0.980594,0.0003658185,3.940885e-05,1.6190997e-07,0.012162338,0.004007643,1.794458e-07,8.7698817e-07,0.0012944328
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Right_R0\PICT010.png,16,0.00094652886,0.03302205,0.00036829148,0.009208306,0.01634009,0.0018779372,0.014308031,2.9802218e-06,0.0002354191,0.00078115455,0.000953929,0.029695934,0.0008690834,0.00019960846,0.17153157,4.4755394e-05,0.021028826,0.00018837227,0.6978808,3.7691236e-05,4.5525093e-07,0.00014673344,0.00028644752,4.500905e-05
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Back_R0\PICT513.png,0,0.6641638,0.01014447,0.2922989,1.2858774e-05,8.045487e-10,5.1538307e-09,2.8567083e-08,3.2256352e-08,1.6523846e-07,9.352066e-10,6.7381297e-06,2.452646e-09,0.00031156425,0.00080631784,1.26830055e-05,1.521664e-06,0.00017035003,9.042012e-05,1.937809e-06,1.11346466e-07,0.031496488,0.00014312907,9.844572e-10,0.00033857042
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Back_R2\PICT503.png,2,0.00082783593,0.00014251898,0.9958429,1.7075045e-06,4.0717803e-13,3.694836e-11,3.878723e-09,1.2478454e-11,3.5334295e-13,2.8623224e-12,1.4977239e-06,3.043861e-11,4.6260704e-11,9.487704e-10,1.0408515e-07,1.18294885e-08,2.4527447e-10,1.0930267e-08,6.638251e-08,2.8966209e-08,5.636512e-05,8.113624e-06,0.0031188156,1.0536426e-08
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Back_R3\PICT527.png,3,0.0016206288,0.005474669,0.0025906921,0.9807643,8.6195495e-12,2.5780406e-13,1.4634136e-10,2.4154223e-10,7.873836e-10,2.2002909e-10,1.2116244e-09,1.3129187e-07,0.00227292,1.811611e-08,4.276921e-11,2.6206092e-06,0.003014392,3.1295966e-09,2.169076e-07,2.5190007e-05,0.0041582743,1.024427e-07,3.3129197e-07,7.554981e-05
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Right_R0\PICT060.png,16,1.4648276e-05,4.620534e-06,1.4074836e-07,0.04776689,0.0012807478,0.057819173,0.14506724,0.02760121,0.00078775,0.0006003806,5.3994636e-06,0.27644306,0.011111132,0.00095888774,0.00012345036,0.007518012,0.39154834,0.002555035,0.00021101495,0.0045618652,4.9735198e-05,2.1089835e-07,3.7047844e-06,0.023967344
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Left_R3\PICT364.png,15,3.1078795e-08,1.3005676e-05,0.009910095,0.00029914538,1.2510156e-05,0.011204587,1.4793123e-05,0.0009302852,4.648e-08,2.2172317e-05,0.00025867007,8.447227e-05,1.06430625e-05,1.9926625e-07,3.0468918e-05,0.97439843,2.9466964e-06,4.4721145e-07,0.00021680654,0.0025189426,6.753854e-08,1.2706483e-05,7.0105204e-07,5.784786e-05
