x:image,y:label,y'__0,y'__1,y'__2,y'__3,y'__4,y'__5,y'__6,y'__7,y'__8,y'__9,y'__10,y'__11,y'__12,y'__13,y'__14,y'__15,y'__16,y'__17,y'__18,y'__19,y'__20,y'__21,y'__22,y'__23
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Bottom_R3\PICT377.png,7,0.00907152,0.0015150148,0.019827072,0.008480037,0.31949198,0.138764,0.033089932,0.19584002,0.06421653,0.020047706,0.059564024,0.028785296,0.020545391,0.0024410617,0.0060870945,0.003115004,0.01600949,0.0040173098,0.01053032,0.035134222,0.0003046031,0.0003582488,0.0026279888,0.00013619772
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Bottom_R0\PICT432.png,4,0.0024873733,0.008142317,0.008419177,0.018038586,0.42741197,0.13781917,0.13854109,0.10559571,0.011104316,0.015896615,0.02999926,0.030372316,0.0035958276,0.002242973,0.009782082,0.002773245,0.005887548,0.005137895,0.015732063,0.019378776,8.868994e-05,0.00070675305,0.00042441796,0.00042175234
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Left_R3\PICT243.png,15,0.0023848917,0.0074516567,0.14203991,0.083873056,0.0025776662,0.11657552,0.029063525,0.039787386,0.004875862,0.0041430704,0.056340266,0.008789667,0.005717379,0.00035194552,0.0023976318,0.15436834,0.03426474,0.002337474,0.002325191,0.07856025,0.0026831261,2.7789827e-05,0.011883131,0.20718047
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Right_R0\PICT010.png,16,0.008543398,0.13297401,0.11771253,0.017276697,0.08954549,0.038386893,0.031503122,0.011307407,0.0024587626,0.017496327,0.0101700155,0.013955988,0.0003180985,0.00064825994,0.33871695,0.00033526518,0.0006878817,0.0061886897,0.13027897,0.0060929176,9.303715e-06,0.015130059,0.008995157,0.0012677936
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Back_R0\PICT513.png,0,0.8216202,0.02785796,0.0037395537,0.014143211,0.00033807935,0.0003277959,0.0001069051,0.00031008566,0.002219114,0.0005543456,0.00077783986,0.0014135638,0.00047575246,0.00040939506,0.0005960615,6.181907e-07,0.0013630544,0.005763502,0.00024327486,6.1840155e-06,0.03027765,0.0872232,8.905496e-05,0.00014349617
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Back_R2\PICT503.png,2,0.07074864,0.046040826,0.618753,0.046090875,0.0025488643,0.00046995113,0.0007013302,0.0012854706,0.0021658456,0.003717579,0.0038704032,0.005440702,0.0007251171,0.00036176122,0.0093895625,7.765602e-05,0.0025212495,0.0029618905,0.009917724,0.0005139943,0.023581902,0.067071214,0.06534213,0.01570241
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Back_R3\PICT527.png,3,0.02198867,0.019706206,0.053517558,0.31107196,0.0011792494,0.001216504,0.010836571,0.008047302,0.0026583197,0.004395168,0.009548798,0.007068898,0.020451311,0.019698123,4.480196e-05,0.0034975326,0.21076791,0.008581399,0.00010222063,0.01982957,0.101567775,0.00065957604,0.0031154489,0.16044919
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Right_R0\PICT060.png,16,0.0013795393,0.001183326,0.0057747727,0.11652622,0.026961975,0.018726662,0.10700177,0.09213761,0.009010926,0.023804476,0.032739032,0.1322392,0.02520164,0.00050087046,0.0024771784,0.0662815,0.07717901,0.0038894813,0.0023007828,0.06705904,0.00086398545,2.956287e-05,0.00028858325,0.1864429
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Left_R3\PICT364.png,15,0.000114544564,6.9465124e-05,0.0036984275,0.0034876466,0.010269002,0.032590017,0.017193468,0.00615886,0.0117961485,0.0034057475,0.020455826,0.023629276,0.015039849,2.1241278e-05,0.009884865,0.5304978,0.005613533,9.101961e-05,0.0048543336,0.284494,7.1602684e-05,2.0154027e-06,0.0022644782,0.014296765
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Bottom_R3\PICT416.png,7,0.026735788,0.008714276,0.03690602,0.17436671,0.01101479,0.03161727,0.018282969,0.21184248,0.025735572,0.012779776,0.07555392,0.038929712,0.01410351,0.042537298,0.0034006592,0.014421988,0.073847175,0.094879836,0.0059867078,0.027788866,0.027580896,0.0013038969,0.0060373656,0.01563255
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Left_R3\PICT247.png,15,0.0051562604,0.004020105,0.08421896,0.042446297,0.014124587,0.08514746,0.022147141,0.09326977,0.018537443,0.0058272704,0.07879238,0.018917834,0.0054864893,0.0043576155,0.002336751,0.21773128,0.03220385,0.003253117,0.004475978,0.18747607,0.005442855,5.0340706e-05,0.032001693,0.032578398
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Left_R2\PICT293.png,14,0.0039613782,0.097670645,0.044959947,0.010665104,0.036504846,0.0033104648,0.029794808,0.0040649166,0.0066916384,0.19464794,0.013498088,0.028752187,0.0072511635,0.0008896614,0.15877849,0.0049956194,0.005181229,0.0052872,0.09723825,0.037785176,0.00012673708,0.13164274,0.06601375,0.010288163
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Back_R1\PICT546.png,1,0.018461306,0.0886352,0.019095529,0.017114159,0.0028747516,0.00037658456,0.0011709946,0.0028746638,0.003935926,0.005606507,0.0055400264,0.006412741,0.003547988,0.009497267,0.016392147,0.0019926643,0.005253244,0.03016895,0.089047715,0.00267778,0.24053818,0.37548023,0.042655107,0.01065029
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Right_R3\PICT107.png,19,0.0062198965,0.018774956,0.09496245,0.032518886,0.023399265,0.029142417,0.008880889,0.01088663,0.016633995,0.008963705,0.050196413,0.0156035125,0.009664043,0.00086267764,0.016070837,0.1746747,0.009344176,0.0009588978,0.044087894,0.28535083,0.0020781332,0.0010464095,0.122527495,0.017150873
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Top_R0\PICT139.png,20,0.00826625,0.0024400242,0.0016044414,0.022213751,0.002435326,0.0038751925,0.01747896,0.010685604,0.018570065,0.004884048,0.007975122,0.01295287,0.08556003,0.007848818,0.0023215448,0.12115955,0.092999786,0.009077115,0.0060973535,0.053265132,0.456618,0.0008489474,0.00393235,0.04688979
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Front_R0\PICT732.png,8,0.0050532175,0.011548491,0.00519257,0.015502102,0.0070147873,0.007450328,0.008352098,0.06131786,0.05684149,0.030190792,0.090902895,0.097047664,0.003924356,0.01633952,0.0591829,0.065120876,0.007556261,0.0840391,0.12746483,0.0033109884,0.18144485,0.028737288,0.022054188,0.004410457
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Left_R0\PICT274.png,12,0.001342384,5.3284304e-05,0.00010659082,0.09669711,0.00061618653,0.0010658869,0.0077276938,0.009513733,0.006723087,0.0011675799,0.003747847,0.013478974,0.39319414,0.0004293198,3.8439357e-05,0.00916196,0.25468412,0.0031065498,0.00010876831,0.014784607,0.09385808,9.94065e-06,1.3116642e-05,0.08837076
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Bottom_R1\PICT374.png,5,0.002385474,0.000993947,0.0019471567,0.0037248197,0.12493221,0.20938231,0.104966536,0.20730542,0.039115664,0.011651701,0.03089277,0.018666856,0.015923588,0.08795919,0.0063020815,0.008340373,0.035927325,0.03878444,0.005082104,0.04389134,0.0010489887,0.0001583108,0.0003498218,0.00026761572
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Right_R3\PICT079.png,19,0.0061602625,0.023154568,0.042933468,0.026577348,0.0243886,0.027437018,0.023405805,0.009532641,0.019144114,0.01958044,0.035380535,0.023178063,0.015331019,0.0015058604,0.023384225,0.21499397,0.016248418,0.0015157291,0.047504913,0.2734692,0.0030359137,0.0017840886,0.092211984,0.028141923
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Left_R0\PICT267.png,12,0.03156275,0.0005120931,0.0032070898,0.03990536,0.029890109,0.05101943,0.009594631,0.0637461,0.12201706,0.024750264,0.10946223,0.090848394,0.25230625,0.0022135885,0.001724071,0.0010155508,0.14583425,0.0037383228,0.001373801,0.007043957,0.0035212967,0.00013933673,0.0013487565,0.0032253214
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Bottom_R3\PICT460.png,7,0.034578618,0.023622908,0.062812306,0.15903373,0.018892977,0.025279095,0.02678805,0.18521212,0.02286791,0.014710204,0.07050115,0.022157308,0.024634156,0.023525475,0.0016689443,0.003624136,0.08313063,0.074826,0.0061446773,0.010114297,0.08505747,0.006959499,0.008027353,0.0058310004
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Front_R3\PICT655.png,11,0.0046893847,0.014858316,0.03109754,0.008251456,0.02995694,0.049064945,0.05983403,0.017367374,0.058339965,0.10330381,0.11285618,0.08083869,0.028192932,0.004451347,0.06669029,0.08131839,0.0334503,0.005220576,0.017990516,0.12470008,0.0025676792,0.0024034774,0.016265526,0.046290066
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Back_R1\PICT507.png,1,0.2192519,0.041895717,0.016115416,0.12508179,0.0064660604,0.0029585478,0.010423115,0.021700168,0.005339824,0.0025231123,0.0027340928,0.0027131883,0.009276667,0.093116835,0.0005216973,0.000115747906,0.03172703,0.10716382,0.0014939011,0.0018221462,0.2542774,0.04229917,0.00026951826,0.000713243
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Bottom_R2\PICT413.png,6,0.001127199,0.013732276,0.030470619,0.055308472,0.048849903,0.017080951,0.14577173,0.038875468,0.012761807,0.05421334,0.029801209,0.05011698,0.010033528,0.0031828072,0.005089854,0.11884094,0.028829971,0.0056641693,0.01862545,0.25094453,0.0013362982,0.0011795153,0.024823284,0.033339784
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Right_R3\PICT075.png,19,0.0017845001,0.0042727333,0.049108375,0.07299714,0.0048534577,0.11099351,0.14949253,0.14880303,0.005803659,0.006205924,0.028673753,0.013419492,0.0049205082,0.0013829978,0.0008180375,0.12743661,0.04054887,0.003758143,0.0013827452,0.13202067,0.001980019,1.4845921e-05,0.0006460196,0.08868244
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Back_R0\PICT554.png,0,0.18383202,0.03574214,0.009948501,0.019565482,0.0065359636,0.0014101143,0.0007772385,0.0008631525,0.011873887,0.0020336527,0.0043583172,0.0052349977,0.008443554,0.0033151822,0.00786669,7.0669805e-05,0.0051644985,0.008994335,0.012527846,0.00041164784,0.4537319,0.20936728,0.004665139,0.003265787
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Back_R0\PICT496.png,0,0.12629737,0.05346537,0.1766754,0.34235004,0.005676339,0.09452225,0.0048954426,0.005082989,0.0074831424,0.0021799384,0.032204576,0.0077700326,0.0043389834,0.00024626573,0.003081766,0.006130811,0.01504439,0.0010492433,0.0032332763,0.013632885,0.0066996575,0.0009628071,0.02743371,0.059543196
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Front_R2\PICT624.png,10,0.0003422064,0.006455139,0.01707748,0.005795978,0.0248821,0.062764935,0.03747737,0.104986325,0.029053373,0.092899464,0.31418443,0.08968498,0.0021733167,0.030602269,0.014032562,0.04864593,0.010898985,0.013336001,0.0119818775,0.044902265,0.00022780213,0.0008112715,0.027807085,0.008976921
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Front_R2\PICT708.png,10,0.0008580792,0.0039572055,0.044871468,0.01663613,0.056054432,0.0872491,0.032742035,0.09602866,0.031450756,0.054121,0.22598875,0.11011549,0.004647451,0.0035305,0.026156161,0.045715686,0.011118655,0.00581522,0.026586436,0.076789536,0.00021456114,0.0006521178,0.02946508,0.00923548
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Right_R2\PICT089.png,18,0.004845439,0.006961819,0.019461056,0.0021594842,0.014477542,0.0014072389,0.0005556417,0.028043797,0.061909217,0.028935315,0.05405077,0.026896663,0.010551477,0.017145654,0.046804953,0.03328429,0.003122221,0.027568948,0.3664369,0.02169052,0.024370614,0.07937956,0.11970272,0.00023818943
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Right_R1\PICT116.png,17,0.080720805,0.0950011,0.011209665,0.0046717315,0.0021659287,0.0016646822,0.004463966,0.0138838785,0.011695393,0.015225231,0.006793577,0.0039139455,0.0026644173,0.2951011,0.0040857806,0.00014521753,0.009244326,0.22696082,0.0031017596,0.0007692542,0.035461783,0.16699229,0.0036072398,0.0004561825
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Bottom_R2\PICT465.png,6,0.014022272,0.005332752,0.017836565,0.045289665,0.16274658,0.05077408,0.5119708,0.019247064,0.00665052,0.0092494385,0.0014243255,0.015247445,0.031951033,0.0002820333,0.0042156326,0.0025543778,0.034690607,0.0054813838,0.003679367,0.041443028,0.0015332166,0.0005353282,0.00011181541,0.013730764
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Left_R3\PICT248.png,15,0.0031666744,0.0032865913,0.08399859,0.027305564,0.009895802,0.07096458,0.043695047,0.10747646,0.0134438025,0.0081549715,0.039689265,0.015932867,0.003980923,0.0029880211,0.0019647642,0.29147357,0.026708564,0.0029160727,0.0041698515,0.18106084,0.0024379564,3.923937e-05,0.030675314,0.024574695
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Front_R1\PICT705.png,9,0.01050395,0.020554604,0.006361717,0.0015286888,0.25858355,0.041169155,0.05910359,0.08335234,0.05032459,0.15290572,0.030460145,0.041170426,0.003803167,0.042653915,0.062624775,0.000673772,0.004977174,0.03740724,0.041724164,0.0037595846,0.0001994991,0.040436503,0.0056879884,3.3580774e-05
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Right_R0\PICT110.png,16,0.021680726,0.003343939,0.021036634,0.020769011,0.010678671,0.03983003,0.029846784,0.0184256,0.07432546,0.02502431,0.065091655,0.030315055,0.1381764,0.015139671,0.0019776712,0.01600799,0.2871875,0.009882347,0.00071521464,0.07612946,0.041746028,0.00052788644,0.006532278,0.045609754
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Top_R2\PICT118.png,22,0.013732954,0.054045852,0.026260292,0.011559826,0.0051238155,0.009305186,0.0011611987,0.002450323,0.012430118,0.0036253752,0.030975955,0.0045696627,0.0017379295,0.005578029,0.03834631,0.023627192,0.0014231348,0.0033964193,0.115174256,0.007742506,0.030739939,0.08117122,0.5155199,0.00030253138
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Top_R2\PICT181.png,22,0.003567502,0.0346718,0.01504304,0.005487051,0.022645606,0.008184743,0.0013250366,0.0033413705,0.012745097,0.011019802,0.029561631,0.007899277,0.0005866643,0.005480119,0.039957605,0.0047023552,0.0004434363,0.003059712,0.28794575,0.0037717435,0.002670886,0.12046346,0.37530228,0.0001240058
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Top_R1\PICT120.png,21,0.010340065,0.07939134,0.44012442,0.008779988,0.002444823,0.0025609874,0.0125120515,0.00877621,0.0074656494,0.046266314,0.014222254,0.015116748,0.0024735357,0.0016478857,0.048092417,0.008653425,0.008722171,0.022595387,0.019081749,0.01879811,0.0056512556,0.050458092,0.077619106,0.08820606
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Left_R3\PICT298.png,15,2.321743e-05,2.3996043e-05,6.148519e-05,0.0038106407,4.7434158e-05,0.00026806013,0.0011349834,0.0011220097,0.0006175184,0.00011737918,0.00085688976,0.001088617,0.002662281,0.000745499,2.1372829e-05,0.9088995,0.0063469047,0.00043448215,0.00017951471,0.02267973,0.037975058,9.922142e-07,0.0007004183,0.010182118
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Left_R0\PICT357.png,12,0.0026523909,0.00024680796,0.0003536882,0.04772756,0.0073996107,0.019041384,0.109291255,0.047285184,0.031517792,0.0065128994,0.011682867,0.021029241,0.26099882,0.0063111293,9.365344e-05,0.02568826,0.29453295,0.0066720042,0.00020001478,0.044171274,0.048134666,1.7147217e-05,7.0530434e-05,0.008368932
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Right_R0\PICT016.png,16,0.00081342214,0.0001027534,0.0003068648,0.002615335,0.006470607,0.10235264,0.05246466,0.20297433,0.10152143,0.01325819,0.10811726,0.08456742,0.03934068,0.0062003853,0.001476502,0.13368948,0.10085967,0.008483441,0.00054541876,0.01626959,0.012290273,3.408069e-06,7.7338904e-05,0.0051988848
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Right_R0\PICT014.png,16,0.0013799551,3.3879955e-05,6.488696e-05,0.026195168,0.0014908995,0.0044855922,0.015431178,0.06793983,0.020375963,0.0010579271,0.010253033,0.018651739,0.2907923,0.0035714,2.4033561e-05,0.018627878,0.28189942,0.0038735545,0.00013234655,0.008246704,0.22041412,3.6777237e-06,1.5479234e-05,0.0050390656
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Back_R0\PICT608.png,0,0.24490818,0.05185507,0.012841304,0.02271073,0.0020034718,0.00012210003,0.0008385089,0.0023186463,0.0028882534,0.0074040187,0.0010103155,0.005476438,0.0016412025,0.013892289,0.0044030193,3.0740707e-06,0.0036696095,0.12221016,0.002732428,4.34944e-05,0.031417605,0.46504,0.00026633186,0.00030374443
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Top_R1\PICT208.png,21,0.25479993,0.111975975,0.01007329,0.0053293305,0.0011794963,0.0017424695,0.0010218052,0.003153666,0.0014736302,0.0013409586,0.00087714684,0.0003724777,0.00020855851,0.0532036,0.0021975199,9.631344e-07,0.0010263906,0.074757755,0.0012627734,1.779791e-05,0.009534776,0.4639253,0.00051829807,6.073385e-06
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Back_R1\PICT537.png,1,0.0051153945,0.31710106,0.015478299,0.0021219328,0.007851589,0.0004289655,0.0011793227,0.0037234086,0.0022643935,0.010790713,0.0047256234,0.0023487946,0.0003708731,0.0032199991,0.01841535,0.014017785,0.00060673454,0.010944674,0.21316478,0.011832068,0.0035133443,0.28438982,0.06552416,0.00087085686
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Back_R0\PICT511.png,0,0.39296898,0.027928472,0.14164351,0.21601188,0.004542311,0.0013624802,0.0018671844,0.0057781287,0.00625959,0.0035853123,0.004676365,0.005475351,0.016840775,0.003255951,0.0010015591,0.00011870403,0.03562651,0.0070067015,0.00270887,0.0029429474,0.06267669,0.03129692,0.016766362,0.0076583326
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Back_R0\PICT551.png,0,0.43988186,0.0861934,0.0121561475,0.03955263,0.0093590915,0.0007107611,0.0005223805,0.00080736,0.005656415,0.0026466977,0.0026438723,0.004536418,0.0030637882,0.0031955058,0.008214937,5.5357803e-05,0.0031702088,0.013103976,0.010439758,0.00035368174,0.121263176,0.22982232,0.0019599616,0.0006902566
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Top_R1\PICT148.png,21,0.047449127,0.19521503,0.034480624,0.0076187667,0.015993487,0.0036052743,0.005596006,0.0023097752,0.005632253,0.008984981,0.0036655257,0.002154876,0.0017924485,0.006327574,0.016714294,0.00069686637,0.00202649,0.0066717877,0.033663467,0.0046762023,0.005812991,0.56141704,0.027301434,0.00019366642
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Right_R1\PICT096.png,17,0.001350265,0.017861266,0.0024272332,0.019948214,0.004674072,0.000450186,0.006593203,0.005859091,0.011243099,0.07482642,0.03282112,0.070754915,0.022206303,0.05347751,0.015097726,0.003567126,0.018705959,0.2010707,0.012599172,0.002146636,0.11671641,0.2813204,0.002256329,0.022026628
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Front_R3\PICT686.png,11,0.0014403742,0.00132579,0.011865897,0.119350925,0.019230893,0.018229527,0.0025613222,0.0037247774,0.019939454,0.0068805525,0.12270893,0.11843151,0.025559535,0.00054825115,0.12676631,0.035941787,0.009641001,0.0014914563,0.14660387,0.04629827,0.0036275776,0.0007387857,0.06177588,0.09531734
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Front_R3\PICT646.png,11,0.0031101075,0.018729506,0.049494874,0.00709429,0.020109197,0.053306624,0.036014784,0.009415803,0.028244594,0.042826213,0.07018453,0.04322189,0.008330653,0.0021173866,0.26819295,0.06644141,0.007327776,0.0031164286,0.058014724,0.12518464,0.00038276377,0.0037573907,0.057920225,0.01746126
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Front_R3\PICT682.png,11,0.0002765574,0.0042599486,0.0028508552,0.012994754,0.020731604,0.021973124,0.0062628444,0.0065461886,0.015674293,0.02854227,0.14551517,0.11562862,0.0016527027,0.004081631,0.24114811,0.044561513,0.0017871868,0.004141768,0.21658063,0.010777063,0.0005910287,0.002363788,0.083716005,0.007342372
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Right_R2\PICT109.png,18,0.010940399,0.03415486,0.019074202,0.004696947,0.01308173,0.0279407,0.0045989715,0.013801165,0.03972635,0.01805691,0.061786044,0.018027643,0.0027167334,0.01941262,0.28214842,0.016860846,0.0022040207,0.017947713,0.25573307,0.009131108,0.0072208224,0.03900754,0.08121114,0.00052011636
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Top_R1\PICT181.png,21,0.022170903,0.0324918,0.0023427294,0.00040981354,0.0046243835,0.001002346,0.005681432,0.023849752,0.012170848,0.020426234,0.0032082293,0.005266764,0.0014757221,0.13163723,0.008866163,0.00010567451,0.0033907734,0.27712533,0.008552695,0.00015093267,0.03500489,0.39927974,0.00072463154,4.0952167e-05
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Top_R3\PICT159.png,23,0.0021319888,0.012430469,0.01715711,0.01469134,0.00010788305,0.0007103333,0.002299401,0.00071957055,0.0022498465,0.0051179174,0.008336572,0.009334444,0.0028265347,0.0033717477,0.016262997,0.015276671,0.008083713,0.013636432,0.00646406,0.0029647038,0.059682157,0.007477571,0.054327127,0.7343394
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Left_R0\PICT292.png,12,0.12775141,0.029026989,0.032705728,0.09679161,0.027063295,0.010174356,0.019778915,0.0195813,0.046690963,0.042668477,0.03863428,0.09533872,0.08439957,0.006769337,0.04185725,0.0009993475,0.07949486,0.045652803,0.018950384,0.007260233,0.050406985,0.042234793,0.0048128306,0.030955575
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Front_R2\PICT702.png,10,0.0001448244,0.00044767125,0.0036293739,0.014702785,0.017744113,0.015149045,0.03944889,0.017092302,0.01696338,0.013437235,0.07207202,0.14934751,0.021602035,0.000596811,0.009151799,0.27323598,0.024142565,0.0018953587,0.0044926866,0.11626741,0.0011972822,3.0062032e-05,0.0010990076,0.18610989
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Left_R1\PICT310.png,13,0.0021984335,0.04865082,0.002094028,0.00026622225,0.014220206,0.003924242,0.0048178677,0.03930439,0.010780981,0.03385898,0.016486553,0.0038268464,0.0002753644,0.29179138,0.010055995,0.00025081614,0.00047015204,0.11334373,0.020798367,0.00027892028,0.0009273868,0.3789142,0.002463181,8.2004834e-07
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Bottom_R3\PICT425.png,7,0.020120675,0.011228997,0.06005967,0.069699645,0.110544264,0.120668456,0.035255697,0.23349631,0.03412298,0.0203998,0.13025624,0.04593129,0.0117065115,0.005234375,0.0042963335,0.0032297985,0.034470394,0.011056766,0.01041403,0.013530194,0.0028805595,0.0014589991,0.007489917,0.0024479458
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Left_R3\PICT249.png,15,0.00743673,0.0014873839,0.0054628127,0.16179974,0.003838105,0.05830943,0.09060302,0.04887975,0.014176771,0.0048095784,0.019381337,0.020761196,0.07298951,0.0009918966,0.00055700564,0.10239151,0.21194392,0.00523341,0.0008725303,0.053163957,0.026133247,2.0057892e-05,0.001145339,0.087611765
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Left_R3\PICT278.png,15,1.128376e-05,9.6963064e-05,0.00015838338,0.00064933556,9.8876815e-05,0.0003510129,0.004567285,0.002651216,0.0003587273,0.00045771216,0.0005983063,0.0009091866,0.00034770367,0.0018759398,6.5315886e-05,0.96391267,0.0024597696,0.00073455577,0.00044889262,0.00775045,0.009488717,2.7574936e-06,0.0013089734,0.00069576723
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Back_R3\PICT505.png,3,0.0068953442,0.3265645,0.23977332,0.04179733,0.0061447276,0.00392954,0.0033917164,0.0050709625,0.00063960295,0.004375745,0.006721606,0.0033871136,8.7235465e-05,0.00087406184,0.041246124,0.0050991843,0.0004220709,0.006670375,0.08058007,0.007160565,0.00020401891,0.020639706,0.18354975,0.0047754277
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Top_R1\PICT118.png,21,0.05541451,0.18811944,0.029658552,0.0048185564,0.002449326,0.001312544,0.0030232433,0.004102354,0.00792195,0.028309744,0.00909522,0.010776807,0.0021316702,0.06282608,0.02716774,0.00032682542,0.009674139,0.17597951,0.0068693124,0.0011762142,0.02503118,0.32173532,0.010704143,0.011375535
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Bottom_R2\PICT438.png,6,0.026556978,0.07409062,0.008675232,0.016956503,0.07654406,0.015847342,0.1611568,0.12144697,0.02341963,0.08631386,0.013672622,0.036208335,0.0041810917,0.02854788,0.028770879,0.0014283365,0.0068206624,0.082969345,0.031085353,0.003310806,0.0015215451,0.14965072,0.0007296398,9.4749485e-05
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Bottom_R0\PICT475.png,4,0.0108556235,0.025731541,0.026254164,0.044384416,0.1633942,0.1767701,0.14316785,0.03775721,0.029377434,0.056548588,0.055483997,0.05165319,0.011628255,0.0050634835,0.026242243,0.013529813,0.022742193,0.0044316123,0.025885139,0.054067206,0.0004732012,0.001790184,0.009271034,0.0034974972
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Front_R1\PICT668.png,9,0.07700729,0.13695769,0.00772655,0.02277316,0.19558877,0.17801742,0.15512267,0.037712887,0.0166599,0.051254876,0.010038653,0.014699307,0.0032274036,0.0060582003,0.01970999,0.00023947563,0.005620595,0.01803683,0.020723525,0.0015103078,0.0005632083,0.020295508,0.0003704477,8.527259e-05
C:\Users\DS1DPC2003M\Desktop\24_classes_data_set_mono_28x28\Right_R1\PICT077.png,17,0.0030800255,0.036453,0.0017274164,0.022807268,0.007399114,0.0011255691,0.012538117,0.012750433,0.011442713,0.036536157,0.025730085,0.04893819,0.021569634,0.09710383,0.027488317,0.004026346,0.01767749,0.2833291,0.029173668,0.0032779025,0.05114205,0.23492886,0.002968363,0.006786243
